#Nucl_X Initial_stress Strength_excess Dc_0 Dc_Rate Seismic_Moment Ruptured_Area Rupture_velocity Stress_drop E_g E_r
10000. 0.05 0.07 0.5 0.15 0.28983E+14 0.20000E+06 0.58824E+04 0.10536E+07 0.30606E+09 0.16456E+09
10000. 0.05 0.09 0.1 0.0 0.21133E+16 0.70000E+06 0.15586E+04 0.11084E+08 0.34355E+12 0.17455E+11
10000. 0.05 0.09 0.1 0.03 0.15660E+16 0.60000E+06 0.15980E+04 0.10844E+08 0.25445E+12 0.72657E+10
10000. 0.05 0.09 0.1 0.06 0.30193E+15 0.33000E+06 0.29882E+04 0.52850E+07 0.23827E+11 0.76586E+09
10000. 0.05 0.09 0.1 0.09 0.16981E+15 0.31000E+06 0.29630E+04 0.35842E+07 0.87073E+10 0.67293E+09
10000. 0.05 0.09 0.1 0.12 0.13226E+15 0.29000E+06 0.29195E+04 0.30838E+07 0.56618E+10 0.62417E+09
10000. 0.05 0.09 0.1 0.15 0.11297E+15 0.26000E+06 0.29870E+04 0.28187E+07 0.43177E+10 0.58972E+09
10000. 0.05 0.09 0.2 0.0 0.52105E+14 0.20000E+06 0.62500E+04 0.17290E+07 0.99465E+09 0.39376E+09
10000. 0.05 0.09 0.2 0.03 0.51306E+14 0.20000E+06 0.62500E+04 0.17084E+07 0.96158E+09 0.38923E+09
10000. 0.05 0.09 0.2 0.06 0.50594E+14 0.20000E+06 0.62500E+04 0.16901E+07 0.93305E+09 0.38482E+09
10000. 0.05 0.09 0.2 0.09 0.49941E+14 0.20000E+06 0.62500E+04 0.16736E+07 0.90752E+09 0.38059E+09
10000. 0.05 0.09 0.2 0.12 0.49344E+14 0.20000E+06 0.62500E+04 0.16587E+07 0.88482E+09 0.37654E+09
10000. 0.05 0.09 0.2 0.15 0.48800E+14 0.20000E+06 0.62500E+04 0.16452E+07 0.86459E+09 0.37274E+09
10000. 0.05 0.09 0.3 0.0 0.42924E+14 0.20000E+06 0.62500E+04 0.14863E+07 0.65538E+09 0.32788E+09
10000. 0.05 0.09 0.3 0.03 0.42721E+14 0.20000E+06 0.62500E+04 0.14814E+07 0.64923E+09 0.32612E+09
10000. 0.05 0.09 0.3 0.06 0.42529E+14 0.20000E+06 0.62500E+04 0.14767E+07 0.64345E+09 0.32447E+09
10000. 0.05 0.09 0.3 0.09 0.42350E+14 0.20000E+06 0.62500E+04 0.14724E+07 0.63820E+09 0.32284E+09
10000. 0.05 0.09 0.3 0.12 0.42180E+14 0.20000E+06 0.62500E+04 0.14684E+07 0.63332E+09 0.32125E+09
10000. 0.05 0.09 0.3 0.15 0.42019E+14 0.20000E+06 0.62500E+04 0.14647E+07 0.62876E+09 0.31972E+09
10000. 0.05 0.09 0.4 0.0 0.39976E+14 0.20000E+06 0.62500E+04 0.14112E+07 0.57084E+09 0.29859E+09
10000. 0.05 0.09 0.4 0.03 0.39883E+14 0.20000E+06 0.62500E+04 0.14092E+07 0.56852E+09 0.29769E+09
10000. 0.05 0.09 0.4 0.06 0.39793E+14 0.20000E+06 0.62500E+04 0.14073E+07 0.56624E+09 0.29681E+09
10000. 0.05 0.09 0.4 0.09 0.39706E+14 0.20000E+06 0.62500E+04 0.14054E+07 0.56404E+09 0.29596E+09
10000. 0.05 0.09 0.4 0.12 0.39624E+14 0.20000E+06 0.62500E+04 0.14036E+07 0.56196E+09 0.29515E+09
10000. 0.05 0.09 0.4 0.15 0.39544E+14 0.20000E+06 0.62500E+04 0.14018E+07 0.55994E+09 0.29438E+09
10000. 0.05 0.09 0.5 0.0 0.38432E+14 0.20000E+06 0.62500E+04 0.13741E+07 0.53076E+09 0.28310E+09
10000. 0.05 0.09 0.5 0.03 0.38378E+14 0.20000E+06 0.62500E+04 0.13729E+07 0.52944E+09 0.28257E+09
10000. 0.05 0.09 0.5 0.06 0.38325E+14 0.20000E+06 0.62500E+04 0.13718E+07 0.52817E+09 0.28205E+09
10000. 0.05 0.09 0.5 0.09 0.38273E+14 0.20000E+06 0.62500E+04 0.13706E+07 0.52690E+09 0.28155E+09
10000. 0.05 0.09 0.5 0.12 0.38222E+14 0.20000E+06 0.62500E+04 0.13695E+07 0.52571E+09 0.28105E+09
10000. 0.05 0.09 0.5 0.15 0.38173E+14 0.20000E+06 0.62500E+04 0.13685E+07 0.52453E+09 0.28057E+09
10000. 0.05 0.11 0.1 0.0 0.28839E+16 0.77000E+06 0.17290E+04 0.12783E+08 0.51769E+12 0.50436E+11
10000. 0.05 0.11 0.1 0.03 0.23998E+16 0.68000E+06 0.18041E+04 0.12953E+08 0.44518E+12 0.33875E+11
10000. 0.05 0.11 0.1 0.06 0.20234E+16 0.63000E+06 0.17806E+04 0.12841E+08 0.37983E+12 0.20607E+11
10000. 0.05 0.11 0.1 0.09 0.15987E+16 0.55000E+06 0.18666E+04 0.12537E+08 0.29675E+12 0.12135E+11
10000. 0.05 0.11 0.1 0.12 0.12739E+16 0.47000E+06 0.19852E+04 0.12310E+08 0.23550E+12 0.61804E+10
10000. 0.05 0.11 0.1 0.15 0.91673E+15 0.42000E+06 0.23242E+04 0.10981E+08 0.15323E+12 0.19175E+10
10000. 0.05 0.11 0.2 0.0 0.71440E+14 0.20000E+06 0.66667E+04 0.23256E+07 0.19243E+10 0.63614E+09
10000. 0.05 0.11 0.2 0.03 0.69982E+14 0.20000E+06 0.66667E+04 0.22867E+07 0.18387E+10 0.62753E+09
10000. 0.05 0.11 0.2 0.06 0.68648E+14 0.20000E+06 0.66667E+04 0.22508E+07 0.17618E+10 0.61954E+09
10000. 0.05 0.11 0.2 0.09 0.67427E+14 0.20000E+06 0.66667E+04 0.22182E+07 0.16929E+10 0.61209E+09
10000. 0.05 0.11 0.2 0.12 0.66307E+14 0.20000E+06 0.66667E+04 0.21881E+07 0.16309E+10 0.60507E+09
10000. 0.05 0.11 0.2 0.15 0.65281E+14 0.20000E+06 0.66667E+04 0.21606E+07 0.15752E+10 0.59848E+09
10000. 0.05 0.11 0.3 0.0 0.55173E+14 0.20000E+06 0.66667E+04 0.18818E+07 0.10834E+10 0.51665E+09
10000. 0.05 0.11 0.3 0.03 0.54846E+14 0.20000E+06 0.66667E+04 0.18739E+07 0.10704E+10 0.51354E+09
10000. 0.05 0.11 0.3 0.06 0.54536E+14 0.20000E+06 0.62500E+04 0.18665E+07 0.10582E+10 0.51055E+09
10000. 0.05 0.11 0.3 0.09 0.54239E+14 0.20000E+06 0.62500E+04 0.18594E+07 0.10466E+10 0.50768E+09
10000. 0.05 0.11 0.3 0.12 0.53957E+14 0.20000E+06 0.62500E+04 0.18527E+07 0.10357E+10 0.50490E+09
10000. 0.05 0.11 0.3 0.15 0.53689E+14 0.20000E+06 0.62500E+04 0.18462E+07 0.10254E+10 0.50219E+09
10000. 0.05 0.11 0.4 0.0 0.50422E+14 0.20000E+06 0.62500E+04 0.17581E+07 0.90100E+09 0.46517E+09
10000. 0.05 0.11 0.4 0.03 0.50289E+14 0.20000E+06 0.62500E+04 0.17550E+07 0.89663E+09 0.46353E+09
10000. 0.05 0.11 0.4 0.06 0.50159E+14 0.20000E+06 0.62500E+04 0.17520E+07 0.89246E+09 0.46193E+09
10000. 0.05 0.11 0.4 0.09 0.50033E+14 0.20000E+06 0.62500E+04 0.17491E+07 0.88836E+09 0.46037E+09
10000. 0.05 0.11 0.4 0.12 0.49911E+14 0.20000E+06 0.62500E+04 0.17463E+07 0.88442E+09 0.45886E+09
10000. 0.05 0.11 0.4 0.15 0.49792E+14 0.20000E+06 0.62500E+04 0.17435E+07 0.88053E+09 0.45738E+09
10000. 0.05 0.11 0.5 0.0 0.48137E+14 0.20000E+06 0.62500E+04 0.17008E+07 0.82529E+09 0.43650E+09
10000. 0.05 0.11 0.5 0.03 0.48059E+14 0.20000E+06 0.62500E+04 0.16992E+07 0.82296E+09 0.43558E+09
10000. 0.05 0.11 0.5 0.06 0.47983E+14 0.20000E+06 0.62500E+04 0.16975E+07 0.82064E+09 0.43467E+09
10000. 0.05 0.11 0.5 0.09 0.47909E+14 0.20000E+06 0.62500E+04 0.16959E+07 0.81841E+09 0.43378E+09
10000. 0.05 0.11 0.5 0.12 0.47835E+14 0.20000E+06 0.62500E+04 0.16943E+07 0.81616E+09 0.43292E+09
10000. 0.05 0.11 0.5 0.15 0.47764E+14 0.20000E+06 0.62500E+04 0.16928E+07 0.81402E+09 0.43207E+09
10000. 0.1 0.01 0.1 0.0 0.22343E+19 0.82900E+08 0.34220E+04 0.11013E+08 0.17898E+15 0.20024E+15
10000. 0.1 0.01 0.1 0.03 0.20856E+19 0.80600E+08 0.32990E+04 0.10700E+08 0.20351E+15 0.14041E+15
10000. 0.1 0.01 0.1 0.06 0.19583E+19 0.79160E+08 0.31742E+04 0.10357E+08 0.22121E+15 0.91387E+14
10000. 0.1 0.01 0.1 0.09 0.17724E+19 0.77490E+08 0.30282E+04 0.97033E+07 0.20501E+15 0.60040E+14
10000. 0.1 0.01 0.1 0.12 0.15314E+19 0.73990E+08 0.28402E+04 0.90773E+07 0.17420E+15 0.40045E+14
10000. 0.1 0.01 0.1 0.15 0.22930E+15 0.53000E+06 0.21007E+05 0.19534E+07 0.64205E+10 0.48271E+09
10000. 0.1 0.01 0.2 0.0 0.77449E+14 0.40000E+06 0.36967E+05 0.96309E+06 0.86450E+09 0.28506E+09
10000. 0.1 0.01 0.2 0.03 0.75399E+14 0.40000E+06 0.40736E+05 0.94623E+06 0.81912E+09 0.28041E+09
10000. 0.1 0.01 0.2 0.06 0.73578E+14 0.40000E+06 0.40784E+05 0.93012E+06 0.77850E+09 0.27622E+09
10000. 0.1 0.01 0.2 0.09 0.71929E+14 0.40000E+06 0.40823E+05 0.91550E+06 0.74240E+09 0.27245E+09
10000. 0.1 0.01 0.2 0.12 0.70429E+14 0.40000E+06 0.40851E+05 0.90211E+06 0.71014E+09 0.26904E+09
10000. 0.1 0.01 0.2 0.15 0.69056E+14 0.40000E+06 0.40889E+05 0.88980E+06 0.68111E+09 0.26593E+09
10000. 0.1 0.01 0.3 0.0 0.57450E+14 0.38000E+06 0.41156E+05 0.77137E+06 0.44506E+09 0.23794E+09
10000. 0.1 0.01 0.3 0.03 0.56913E+14 0.38000E+06 0.41185E+05 0.76673E+06 0.43589E+09 0.23666E+09
10000. 0.1 0.01 0.3 0.06 0.56410E+14 0.38000E+06 0.41214E+05 0.76227E+06 0.42723E+09 0.23545E+09
10000. 0.1 0.01 0.3 0.09 0.55940E+14 0.38000E+06 0.41238E+05 0.75803E+06 0.41923E+09 0.23428E+09
10000. 0.1 0.01 0.3 0.12 0.55495E+14 0.38000E+06 0.41263E+05 0.75399E+06 0.41167E+09 0.23316E+09
10000. 0.1 0.01 0.3 0.15 0.55072E+14 0.38000E+06 0.41291E+05 0.75015E+06 0.40462E+09 0.23210E+09
10000. 0.1 0.01 0.4 0.0 0.51019E+14 0.36000E+06 0.43725E+05 0.70633E+06 0.33544E+09 0.21995E+09
10000. 0.1 0.01 0.4 0.03 0.50796E+14 0.36000E+06 0.43739E+05 0.70440E+06 0.33216E+09 0.21929E+09
10000. 0.1 0.01 0.4 0.06 0.50581E+14 0.36000E+06 0.43747E+05 0.70255E+06 0.32898E+09 0.21866E+09
10000. 0.1 0.01 0.4 0.09 0.50377E+14 0.36000E+06 0.43760E+05 0.70067E+06 0.32597E+09 0.21805E+09
10000. 0.1 0.01 0.4 0.12 0.50182E+14 0.36000E+06 0.43766E+05 0.69880E+06 0.32298E+09 0.21745E+09
10000. 0.1 0.01 0.4 0.15 0.49996E+14 0.36000E+06 0.46334E+05 0.69694E+06 0.32015E+09 0.21687E+09
10000. 0.1 0.01 0.5 0.0 0.48027E+14 0.35000E+06 0.46415E+05 0.67378E+06 0.28880E+09 0.20991E+09
10000. 0.1 0.01 0.5 0.03 0.47906E+14 0.35000E+06 0.46418E+05 0.67261E+06 0.28706E+09 0.20952E+09
10000. 0.1 0.01 0.5 0.06 0.47790E+14 0.35000E+06 0.46426E+05 0.67150E+06 0.28548E+09 0.20913E+09
10000. 0.1 0.01 0.5 0.09 0.47678E+14 0.35000E+06 0.46433E+05 0.67041E+06 0.28386E+09 0.20875E+09
10000. 0.1 0.01 0.5 0.12 0.47569E+14 0.35000E+06 0.46435E+05 0.66936E+06 0.28235E+09 0.20838E+09
10000. 0.1 0.01 0.5 0.15 0.47463E+14 0.35000E+06 0.46442E+05 0.66834E+06 0.28086E+09 0.20802E+09
10000. 0.1 0.03 0.1 0.0 0.22120E+19 0.81720E+08 0.32617E+04 0.11150E+08 0.18908E+15 0.19101E+15
10000. 0.1 0.03 0.1 0.03 0.20511E+19 0.79950E+08 0.30919E+04 0.10747E+08 0.22177E+15 0.11794E+15
10000. 0.1 0.03 0.1 0.06 0.18676E+19 0.77640E+08 0.28943E+04 0.10124E+08 0.22223E+15 0.69152E+14
10000. 0.1 0.03 0.1 0.09 0.15628E+19 0.70740E+08 0.26017E+04 0.94624E+07 0.18891E+15 0.39003E+14
10000. 0.1 0.03 0.1 0.12 0.12155E+19 0.58570E+08 0.22396E+04 0.91001E+07 0.14884E+15 0.21633E+14
10000. 0.1 0.03 0.1 0.15 0.34630E+15 0.44000E+06 0.10892E+05 0.38399E+07 0.19696E+11 0.79810E+09
10000. 0.1 0.03 0.2 0.0 0.82578E+14 0.33000E+06 0.15512E+05 0.13466E+07 0.13133E+10 0.40040E+09
10000. 0.1 0.03 0.2 0.03 0.80327E+14 0.33000E+06 0.15537E+05 0.13210E+07 0.12416E+10 0.39368E+09
10000. 0.1 0.03 0.2 0.06 0.78305E+14 0.33000E+06 0.15558E+05 0.12980E+07 0.11788E+10 0.38761E+09
10000. 0.1 0.03 0.2 0.09 0.76473E+14 0.33000E+06 0.15566E+05 0.12770E+07 0.11230E+10 0.38210E+09
10000. 0.1 0.03 0.2 0.12 0.74804E+14 0.33000E+06 0.15582E+05 0.12578E+07 0.10729E+10 0.37710E+09
10000. 0.1 0.03 0.2 0.15 0.73282E+14 0.33000E+06 0.15579E+05 0.12402E+07 0.10281E+10 0.37249E+09
10000. 0.1 0.03 0.3 0.0 0.60050E+14 0.32000E+06 0.15435E+05 0.10672E+07 0.66262E+09 0.32509E+09
10000. 0.1 0.03 0.3 0.03 0.59536E+14 0.32000E+06 0.15438E+05 0.10614E+07 0.65073E+09 0.32311E+09
10000. 0.1 0.03 0.3 0.06 0.59050E+14 0.32000E+06 0.15441E+05 0.10558E+07 0.63960E+09 0.32122E+09
10000. 0.1 0.03 0.3 0.09 0.58590E+14 0.32000E+06 0.15444E+05 0.10504E+07 0.62906E+09 0.31943E+09
10000. 0.1 0.03 0.3 0.12 0.58154E+14 0.32000E+06 0.15448E+05 0.10454E+07 0.61920E+09 0.31771E+09
10000. 0.1 0.03 0.3 0.15 0.57740E+14 0.32000E+06 0.15453E+05 0.10405E+07 0.60985E+09 0.31607E+09
10000. 0.1 0.03 0.4 0.0 0.53259E+14 0.32000E+06 0.15548E+05 0.97790E+06 0.50619E+09 0.29651E+09
10000. 0.1 0.03 0.4 0.03 0.53032E+14 0.32000E+06 0.15559E+05 0.97539E+06 0.50158E+09 0.29560E+09
10000. 0.1 0.03 0.4 0.06 0.52811E+14 0.32000E+06 0.15569E+05 0.97290E+06 0.49707E+09 0.29474E+09
10000. 0.1 0.03 0.4 0.09 0.52601E+14 0.32000E+06 0.15579E+05 0.97055E+06 0.49294E+09 0.29389E+09
10000. 0.1 0.03 0.4 0.12 0.52399E+14 0.32000E+06 0.15589E+05 0.96829E+06 0.48888E+09 0.29308E+09
10000. 0.1 0.03 0.4 0.15 0.52204E+14 0.32000E+06 0.15599E+05 0.96610E+06 0.48502E+09 0.29228E+09
10000. 0.1 0.03 0.5 0.0 0.49833E+14 0.32000E+06 0.15679E+05 0.93342E+06 0.43472E+09 0.28213E+09
10000. 0.1 0.03 0.5 0.03 0.49704E+14 0.32000E+06 0.15685E+05 0.93197E+06 0.43231E+09 0.28161E+09
10000. 0.1 0.03 0.5 0.06 0.49580E+14 0.32000E+06 0.15691E+05 0.93054E+06 0.42992E+09 0.28110E+09
10000. 0.1 0.03 0.5 0.09 0.49459E+14 0.32000E+06 0.15697E+05 0.92915E+06 0.42762E+09 0.28060E+09
10000. 0.1 0.03 0.5 0.12 0.49343E+14 0.32000E+06 0.15703E+05 0.92779E+06 0.42543E+09 0.28011E+09
10000. 0.1 0.03 0.5 0.15 0.49227E+14 0.32000E+06 0.15709E+05 0.92644E+06 0.42322E+09 0.27963E+09
10000. 0.1 0.05 0.1 0.0 0.21949E+19 0.81160E+08 0.31357E+04 0.11153E+08 0.19391E+15 0.18334E+15
10000. 0.1 0.05 0.1 0.03 0.19905E+19 0.78610E+08 0.29292E+04 0.10638E+08 0.22497E+15 0.10138E+15
10000. 0.1 0.05 0.1 0.06 0.17331E+19 0.74350E+08 0.26415E+04 0.99070E+07 0.21400E+15 0.50609E+14
10000. 0.1 0.05 0.1 0.09 0.13143E+19 0.59500E+08 0.21874E+04 0.92663E+07 0.15897E+15 0.28724E+14
10000. 0.1 0.05 0.1 0.12 0.91310E+18 0.44920E+08 0.16069E+04 0.91407E+07 0.11838E+15 0.10254E+14
10000. 0.1 0.05 0.1 0.15 0.59004E+16 0.15100E+07 0.19036E+04 0.98529E+07 0.87471E+12 0.21251E+11
10000. 0.1 0.05 0.2 0.0 0.10224E+15 0.32000E+06 0.72590E+04 0.18272E+07 0.22762E+10 0.60283E+09
10000. 0.1 0.05 0.2 0.03 0.98783E+14 0.32000E+06 0.72509E+04 0.17880E+07 0.21308E+10 0.59118E+09
10000. 0.1 0.05 0.2 0.06 0.95723E+14 0.32000E+06 0.72277E+04 0.17533E+07 0.20058E+10 0.58075E+09
10000. 0.1 0.05 0.2 0.09 0.92976E+14 0.32000E+06 0.72321E+04 0.17217E+07 0.18956E+10 0.57142E+09
10000. 0.1 0.05 0.2 0.12 0.90510E+14 0.32000E+06 0.72086E+04 0.16933E+07 0.17990E+10 0.56296E+09
10000. 0.1 0.05 0.2 0.15 0.88282E+14 0.32000E+06 0.71833E+04 0.16678E+07 0.17139E+10 0.55523E+09
10000. 0.1 0.05 0.3 0.0 0.68936E+14 0.32000E+06 0.71520E+04 0.14134E+07 0.10243E+10 0.47737E+09
10000. 0.1 0.05 0.3 0.03 0.68236E+14 0.32000E+06 0.71416E+04 0.14065E+07 0.10046E+10 0.47443E+09
10000. 0.1 0.05 0.3 0.06 0.67576E+14 0.32000E+06 0.71433E+04 0.13999E+07 0.98641E+09 0.47160E+09
10000. 0.1 0.05 0.3 0.09 0.66943E+14 0.32000E+06 0.71457E+04 0.13935E+07 0.96868E+09 0.46895E+09
10000. 0.1 0.05 0.3 0.12 0.66346E+14 0.32000E+06 0.71527E+04 0.13874E+07 0.95211E+09 0.46642E+09
10000. 0.1 0.05 0.3 0.15 0.65785E+14 0.32000E+06 0.71591E+04 0.13815E+07 0.93667E+09 0.46398E+09
10000. 0.1 0.05 0.4 0.0 0.59551E+14 0.31000E+06 0.71548E+04 0.12947E+07 0.75450E+09 0.43378E+09
10000. 0.1 0.05 0.4 0.03 0.59264E+14 0.31000E+06 0.71584E+04 0.12915E+07 0.74721E+09 0.43244E+09
10000. 0.1 0.05 0.4 0.06 0.58994E+14 0.31000E+06 0.71619E+04 0.12886E+07 0.74051E+09 0.43110E+09
10000. 0.1 0.05 0.4 0.09 0.58732E+14 0.31000E+06 0.71611E+04 0.12858E+07 0.73398E+09 0.42983E+09
10000. 0.1 0.05 0.4 0.12 0.58480E+14 0.31000E+06 0.71643E+04 0.12831E+07 0.72782E+09 0.42859E+09
10000. 0.1 0.05 0.4 0.15 0.58238E+14 0.31000E+06 0.71674E+04 0.12805E+07 0.72193E+09 0.42737E+09
10000. 0.1 0.05 0.5 0.0 0.55314E+14 0.31000E+06 0.70664E+04 0.12431E+07 0.64973E+09 0.40997E+09
10000. 0.1 0.05 0.5 0.03 0.55169E+14 0.30000E+06 0.70644E+04 0.12418E+07 0.64673E+09 0.40908E+09
10000. 0.1 0.05 0.5 0.06 0.55027E+14 0.30000E+06 0.70660E+04 0.12407E+07 0.64395E+09 0.40823E+09
10000. 0.1 0.05 0.5 0.09 0.54890E+14 0.30000E+06 0.70651E+04 0.12395E+07 0.64117E+09 0.40739E+09
10000. 0.1 0.05 0.5 0.12 0.54757E+14 0.30000E+06 0.70536E+04 0.12384E+07 0.63850E+09 0.40657E+09
10000. 0.1 0.05 0.5 0.15 0.54626E+14 0.30000E+06 0.70534E+04 0.12373E+07 0.63582E+09 0.40578E+09
10000. 0.1 0.07 0.1 0.0 0.20928E+19 0.79460E+08 0.30562E+04 0.11135E+08 0.18737E+15 0.17177E+15
10000. 0.1 0.07 0.1 0.03 0.19160E+19 0.76930E+08 0.28303E+04 0.10685E+08 0.22970E+15 0.85811E+14
10000. 0.1 0.07 0.1 0.06 0.15756E+19 0.67730E+08 0.23775E+04 0.98238E+07 0.20212E+15 0.36423E+14
10000. 0.1 0.07 0.1 0.09 0.10690E+19 0.49090E+08 0.17263E+04 0.94669E+07 0.14208E+15 0.13879E+14
10000. 0.1 0.07 0.1 0.12 0.93064E+16 0.18700E+07 0.17644E+04 0.10837E+08 0.14861E+13 0.68261E+11
10000. 0.1 0.07 0.1 0.15 0.50909E+16 0.11800E+07 0.20964E+04 0.11906E+08 0.88756E+12 0.46558E+11
10000. 0.1 0.07 0.2 0.0 0.13264E+15 0.32000E+06 0.60564E+04 0.24511E+07 0.41068E+10 0.90370E+09
10000. 0.1 0.07 0.2 0.03 0.12690E+15 0.32000E+06 0.60572E+04 0.23858E+07 0.37838E+10 0.88213E+09
10000. 0.1 0.07 0.2 0.06 0.12190E+15 0.32000E+06 0.60489E+04 0.23292E+07 0.35126E+10 0.86330E+09
10000. 0.1 0.07 0.2 0.09 0.11752E+15 0.32000E+06 0.60474E+04 0.22778E+07 0.32788E+10 0.84676E+09
10000. 0.1 0.07 0.2 0.12 0.11362E+15 0.32000E+06 0.60371E+04 0.22306E+07 0.30739E+10 0.83215E+09
10000. 0.1 0.07 0.2 0.15 0.11013E+15 0.32000E+06 0.59899E+04 0.21890E+07 0.28962E+10 0.81900E+09
10000. 0.1 0.07 0.3 0.0 0.80547E+14 0.29000E+06 0.58238E+04 0.18309E+07 0.15796E+10 0.69324E+09
10000. 0.1 0.07 0.3 0.03 0.79566E+14 0.29000E+06 0.58296E+04 0.18220E+07 0.15454E+10 0.68879E+09
10000. 0.1 0.07 0.3 0.06 0.78663E+14 0.29000E+06 0.58179E+04 0.18131E+07 0.15136E+10 0.68448E+09
10000. 0.1 0.07 0.3 0.09 0.77805E+14 0.29000E+06 0.57860E+04 0.18046E+07 0.14835E+10 0.68041E+09
10000. 0.1 0.07 0.3 0.12 0.77001E+14 0.29000E+06 0.57806E+04 0.17964E+07 0.14554E+10 0.67648E+09
10000. 0.1 0.07 0.3 0.15 0.76233E+14 0.29000E+06 0.57862E+04 0.17886E+07 0.14286E+10 0.67272E+09
10000. 0.1 0.07 0.4 0.0 0.68011E+14 0.26000E+06 0.60306E+04 0.16786E+07 0.11357E+10 0.62365E+09
10000. 0.1 0.07 0.4 0.03 0.67669E+14 0.26000E+06 0.60335E+04 0.16752E+07 0.11257E+10 0.62138E+09
10000. 0.1 0.07 0.4 0.06 0.67347E+14 0.26000E+06 0.60362E+04 0.16721E+07 0.11164E+10 0.61913E+09
10000. 0.1 0.07 0.4 0.09 0.67038E+14 0.26000E+06 0.60367E+04 0.16692E+07 0.11077E+10 0.61691E+09
10000. 0.1 0.07 0.4 0.12 0.66741E+14 0.26000E+06 0.60378E+04 0.16665E+07 0.10994E+10 0.61474E+09
10000. 0.1 0.07 0.4 0.15 0.66463E+14 0.26000E+06 0.60323E+04 0.16640E+07 0.10919E+10 0.61261E+09
10000. 0.1 0.07 0.5 0.0 0.63044E+14 0.26000E+06 0.59021E+04 0.16227E+07 0.99371E+09 0.58296E+09
10000. 0.1 0.07 0.5 0.03 0.62869E+14 0.26000E+06 0.59028E+04 0.16213E+07 0.98934E+09 0.58156E+09
10000. 0.1 0.07 0.5 0.06 0.62701E+14 0.26000E+06 0.58998E+04 0.16199E+07 0.98518E+09 0.58020E+09
10000. 0.1 0.07 0.5 0.09 0.62538E+14 0.26000E+06 0.59006E+04 0.16186E+07 0.98113E+09 0.57887E+09
10000. 0.1 0.07 0.5 0.12 0.62380E+14 0.26000E+06 0.58891E+04 0.16172E+07 0.97720E+09 0.57758E+09
10000. 0.1 0.07 0.5 0.15 0.62222E+14 0.26000E+06 0.58883E+04 0.16159E+07 0.97320E+09 0.57633E+09
10000. 0.1 0.09 0.1 0.0 0.20816E+19 0.79370E+08 0.29729E+04 0.11064E+08 0.19001E+15 0.16493E+15
10000. 0.1 0.09 0.1 0.03 0.18778E+19 0.76600E+08 0.26960E+04 0.10506E+08 0.23280E+15 0.71237E+14
10000. 0.1 0.09 0.1 0.06 0.13963E+19 0.60260E+08 0.20716E+04 0.97616E+07 0.18458E+15 0.25484E+14
10000. 0.1 0.09 0.1 0.09 0.81545E+18 0.38990E+08 0.11714E+04 0.94960E+07 0.11315E+15 0.61932E+13
10000. 0.1 0.09 0.1 0.12 0.74243E+16 0.14200E+07 0.19824E+04 0.12858E+08 0.13585E+13 0.11277E+12
10000. 0.1 0.09 0.1 0.15 0.53860E+16 0.11100E+07 0.21235E+04 0.13708E+08 0.10538E+13 0.83982E+11
10000. 0.1 0.09 0.2 0.0 0.18054E+15 0.32000E+06 0.53673E+04 0.33196E+07 0.78998E+10 0.13367E+10
10000. 0.1 0.09 0.2 0.03 0.16966E+15 0.32000E+06 0.52883E+04 0.31850E+07 0.70318E+10 0.12963E+10
10000. 0.1 0.09 0.2 0.06 0.16070E+15 0.32000E+06 0.52820E+04 0.30730E+07 0.63501E+10 0.12608E+10
10000. 0.1 0.09 0.2 0.09 0.15320E+15 0.32000E+06 0.52742E+04 0.29812E+07 0.58095E+10 0.12293E+10
10000. 0.1 0.09 0.2 0.12 0.14680E+15 0.32000E+06 0.52395E+04 0.29039E+07 0.53682E+10 0.12014E+10
10000. 0.1 0.09 0.2 0.15 0.14115E+15 0.32000E+06 0.52364E+04 0.28373E+07 0.49949E+10 0.11771E+10
10000. 0.1 0.09 0.3 0.0 0.95593E+14 0.28000E+06 0.50395E+04 0.22943E+07 0.24074E+10 0.97270E+09
10000. 0.1 0.09 0.3 0.03 0.94203E+14 0.27000E+06 0.52834E+04 0.22820E+07 0.23470E+10 0.96613E+09
10000. 0.1 0.09 0.3 0.06 0.92923E+14 0.27000E+06 0.52804E+04 0.22700E+07 0.22910E+10 0.95975E+09
10000. 0.1 0.09 0.3 0.09 0.91720E+14 0.26000E+06 0.52861E+04 0.22586E+07 0.22389E+10 0.95366E+09
10000. 0.1 0.09 0.3 0.12 0.90600E+14 0.26000E+06 0.52903E+04 0.22479E+07 0.21909E+10 0.94781E+09
10000. 0.1 0.09 0.3 0.15 0.89545E+14 0.26000E+06 0.52533E+04 0.22370E+07 0.21448E+10 0.94227E+09
10000. 0.1 0.09 0.4 0.0 0.78404E+14 0.25000E+06 0.54711E+04 0.21003E+07 0.16715E+10 0.86638E+09
10000. 0.1 0.09 0.4 0.03 0.77987E+14 0.25000E+06 0.54670E+04 0.20963E+07 0.16569E+10 0.86276E+09
10000. 0.1 0.09 0.4 0.06 0.77596E+14 0.25000E+06 0.54673E+04 0.20928E+07 0.16436E+10 0.85914E+09
10000. 0.1 0.09 0.4 0.09 0.77224E+14 0.25000E+06 0.54564E+04 0.20895E+07 0.16313E+10 0.85558E+09
10000. 0.1 0.09 0.4 0.12 0.76873E+14 0.25000E+06 0.54560E+04 0.20864E+07 0.16198E+10 0.85207E+09
